UserID,Age,City,Occupation,PrimaryInterests,BudgetRange,PreferredSupplierType,JoinedDate,IsActive
user_1078,36-45,Aswan,Other,"Textiles & Garments,Healthcare & Pharmaceuticals",50K-100K EGP,Small Businesses,2025-06-16,True
user_1079,56+,Luxor,Business Owner,"Textiles & Garments,Construction & Real Estate,Tourism & Hospitality",<10K EGP,Small Businesses,2025-06-16,False
user_1080,56+,Aswan,Teacher,"Energy & Utilities,Tourism & Hospitality,Healthcare & Pharmaceuticals,Financial Services",<10K EGP,Medium Enterprises,2025-06-16,False
user_1081,56+,Alexandria,Engineer,"Retail & Commerce,Healthcare & Pharmaceuticals",500K+ EGP,Any Size,2025-06-16,False
user_1082,18-25,Port Said,Doctor,"Education,Healthcare & Pharmaceuticals",50K-100K EGP,Any Size,2025-06-16,False
user_1083,46-55,Luxor,Entrepreneur,"Agriculture & Food,Textiles & Garments",50K-100K EGP,Any Size,2025-06-16,True
user_1084,26-35,Port Said,Entrepreneur,"Construction & Real Estate,Financial Services",50K-100K EGP,Small Businesses,2025-06-16,True
user_1085,26-35,Suez,Other,"Financial Services,Healthcare & Pharmaceuticals,Agriculture & Food",50K-100K EGP,Any Size,2025-06-16,True
user_1086,18-25,Suez,Teacher,"Energy & Utilities,Agriculture & Food,Textiles & Garments,Technology",<10K EGP,Large Corporations,2025-06-16,True
user_1087,46-55,Suez,Manager,"Textiles & Garments,Technology",500K+ EGP,Any Size,2025-06-16,True
user_1088,46-55,Suez,Entrepreneur,"Tourism & Hospitality,Transportation & Logistics,Textiles & Garments,Construction & Real Estate",500K+ EGP,Any Size,2025-06-16,True
user_1089,36-45,Aswan,Manager,"Education,Agriculture & Food,Technology",100K-500K EGP,Small Businesses,2025-06-16,True
user_1090,56+,Mansoura,Marketing,"Tourism & Hospitality,Retail & Commerce,Technology,Financial Services",100K-500K EGP,Large Corporations,2025-06-16,True
user_1091,46-55,Cairo,Sales,"Education,Transportation & Logistics",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1092,36-45,Suez,Manager,"Transportation & Logistics,Financial Services,Energy & Utilities",500K+ EGP,Any Size,2025-06-16,False
user_1093,56+,Suez,Doctor,"Retail & Commerce,Financial Services,Textiles & Garments,Manufacturing",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1094,26-35,Suez,Other,"Financial Services,Healthcare & Pharmaceuticals,Construction & Real Estate",500K+ EGP,Any Size,2025-06-16,True
user_1095,56+,Cairo,Engineer,"Manufacturing,Healthcare & Pharmaceuticals,Tourism & Hospitality",10K-50K EGP,Any Size,2025-06-16,True
user_1096,36-45,Zagazig,Business Owner,"Manufacturing,Textiles & Garments,Construction & Real Estate",<10K EGP,Large Corporations,2025-06-16,True
user_1097,26-35,Mansoura,Sales,"Tourism & Hospitality,Textiles & Garments",10K-50K EGP,Small Businesses,2025-06-16,True
user_1098,46-55,Zagazig,Teacher,"Technology,Financial Services,Construction & Real Estate,Manufacturing",500K+ EGP,Any Size,2025-06-16,True
user_1099,26-35,Luxor,Engineer,"Tourism & Hospitality,Manufacturing,Energy & Utilities,Financial Services",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1100,56+,Giza,Engineer,"Financial Services,Textiles & Garments,Tourism & Hospitality,Construction & Real Estate",10K-50K EGP,Medium Enterprises,2025-06-16,False
user_1101,36-45,Giza,Sales,"Education,Agriculture & Food,Energy & Utilities",50K-100K EGP,Any Size,2025-06-16,True
user_1102,56+,Zagazig,Manager,"Education,Textiles & Garments",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1103,26-35,Alexandria,Business Owner,"Energy & Utilities,Financial Services,Tourism & Hospitality",500K+ EGP,Large Corporations,2025-06-16,False
user_1104,56+,Aswan,Manager,"Construction & Real Estate,Education,Textiles & Garments",100K-500K EGP,Any Size,2025-06-16,True
user_1105,46-55,Mansoura,Engineer,"Healthcare & Pharmaceuticals,Technology,Manufacturing,Tourism & Hospitality",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_1106,46-55,Ismailia,Student,"Agriculture & Food,Energy & Utilities,Textiles & Garments,Tourism & Hospitality",50K-100K EGP,Large Corporations,2025-06-16,True
user_1107,18-25,Luxor,Doctor,"Tourism & Hospitality,Healthcare & Pharmaceuticals",100K-500K EGP,Small Businesses,2025-06-16,True
user_1108,36-45,Tanta,Doctor,"Energy & Utilities,Healthcare & Pharmaceuticals,Tourism & Hospitality,Education",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_1109,36-45,Aswan,Doctor,"Retail & Commerce,Education,Transportation & Logistics,Financial Services",10K-50K EGP,Any Size,2025-06-16,True
user_1110,36-45,Zagazig,Sales,"Energy & Utilities,Manufacturing",10K-50K EGP,Large Corporations,2025-06-16,True
user_1111,46-55,Aswan,Marketing,"Construction & Real Estate,Agriculture & Food,Financial Services",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1112,26-35,Alexandria,Other,"Manufacturing,Construction & Real Estate",<10K EGP,Large Corporations,2025-06-16,True
user_1113,26-35,Aswan,Sales,"Tourism & Hospitality,Healthcare & Pharmaceuticals,Retail & Commerce,Transportation & Logistics",10K-50K EGP,Small Businesses,2025-06-16,True
user_1114,36-45,Ismailia,Entrepreneur,"Technology,Education,Tourism & Hospitality",10K-50K EGP,Any Size,2025-06-16,False
user_1115,46-55,Suez,Teacher,"Construction & Real Estate,Retail & Commerce,Healthcare & Pharmaceuticals",<10K EGP,Medium Enterprises,2025-06-16,False
user_1116,26-35,Cairo,Engineer,"Construction & Real Estate,Textiles & Garments,Financial Services,Technology",<10K EGP,Small Businesses,2025-06-16,True
user_1117,46-55,Damanhur,Business Owner,"Energy & Utilities,Transportation & Logistics,Retail & Commerce,Textiles & Garments",<10K EGP,Small Businesses,2025-06-16,True
user_1118,36-45,Alexandria,Sales,"Technology,Agriculture & Food",50K-100K EGP,Small Businesses,2025-06-16,True
user_1119,26-35,Alexandria,Doctor,"Transportation & Logistics,Education,Tourism & Hospitality,Agriculture & Food",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1120,36-45,Giza,Business Owner,"Energy & Utilities,Textiles & Garments",50K-100K EGP,Large Corporations,2025-06-16,False
user_1121,56+,Zagazig,Entrepreneur,"Construction & Real Estate,Energy & Utilities",<10K EGP,Any Size,2025-06-16,False
user_1122,46-55,Zagazig,Business Owner,"Financial Services,Transportation & Logistics,Retail & Commerce",50K-100K EGP,Small Businesses,2025-06-16,True
user_1123,26-35,Cairo,Doctor,"Energy & Utilities,Healthcare & Pharmaceuticals",<10K EGP,Medium Enterprises,2025-06-16,True
user_1124,56+,Suez,Doctor,"Retail & Commerce,Education",100K-500K EGP,Any Size,2025-06-16,False
user_1125,18-25,Aswan,Doctor,"Construction & Real Estate,Technology,Retail & Commerce,Agriculture & Food",500K+ EGP,Large Corporations,2025-06-16,True
user_1126,56+,Cairo,Business Owner,"Manufacturing,Transportation & Logistics,Energy & Utilities,Agriculture & Food",10K-50K EGP,Large Corporations,2025-06-16,True
user_1127,36-45,Zagazig,Teacher,"Financial Services,Transportation & Logistics,Technology",500K+ EGP,Small Businesses,2025-06-16,False
user_1128,56+,Mansoura,Doctor,"Technology,Education",<10K EGP,Medium Enterprises,2025-06-16,True
user_1129,36-45,Zagazig,Manager,"Energy & Utilities,Construction & Real Estate",50K-100K EGP,Large Corporations,2025-06-16,True
user_1130,18-25,Ismailia,Engineer,"Manufacturing,Healthcare & Pharmaceuticals,Energy & Utilities",10K-50K EGP,Any Size,2025-06-16,True
user_1131,56+,Cairo,Other,"Energy & Utilities,Education,Agriculture & Food,Construction & Real Estate",100K-500K EGP,Small Businesses,2025-06-16,True
user_1132,56+,Port Said,Sales,"Manufacturing,Transportation & Logistics,Technology,Financial Services",50K-100K EGP,Small Businesses,2025-06-16,True
user_1133,36-45,Zagazig,Engineer,"Construction & Real Estate,Financial Services,Textiles & Garments,Tourism & Hospitality",10K-50K EGP,Small Businesses,2025-06-16,True
user_1134,46-55,Mansoura,Business Owner,"Transportation & Logistics,Technology,Agriculture & Food,Energy & Utilities",<10K EGP,Any Size,2025-06-16,True
user_1135,46-55,Suez,Engineer,"Construction & Real Estate,Energy & Utilities",500K+ EGP,Large Corporations,2025-06-16,True
user_1136,56+,Port Said,Business Owner,"Financial Services,Retail & Commerce,Manufacturing,Transportation & Logistics",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1137,46-55,Suez,Marketing,"Transportation & Logistics,Financial Services,Manufacturing,Textiles & Garments",10K-50K EGP,Large Corporations,2025-06-16,True
user_1138,36-45,Aswan,Teacher,"Retail & Commerce,Tourism & Hospitality,Education",50K-100K EGP,Any Size,2025-06-16,True
user_1139,18-25,Ismailia,Marketing,"Financial Services,Retail & Commerce",<10K EGP,Medium Enterprises,2025-06-16,True
user_1140,46-55,Mansoura,Sales,"Healthcare & Pharmaceuticals,Retail & Commerce,Tourism & Hospitality,Textiles & Garments",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1141,18-25,Zagazig,Manager,"Energy & Utilities,Construction & Real Estate",500K+ EGP,Any Size,2025-06-16,True
user_1142,36-45,Luxor,Other,"Agriculture & Food,Textiles & Garments",50K-100K EGP,Any Size,2025-06-16,True
user_1143,26-35,Alexandria,Sales,"Energy & Utilities,Retail & Commerce",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1144,26-35,Tanta,Engineer,"Textiles & Garments,Healthcare & Pharmaceuticals,Retail & Commerce",10K-50K EGP,Any Size,2025-06-16,True
user_1145,46-55,Suez,Other,"Transportation & Logistics,Financial Services,Tourism & Hospitality",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1146,26-35,Damanhur,Sales,"Manufacturing,Transportation & Logistics",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1147,36-45,Giza,Marketing,"Manufacturing,Tourism & Hospitality,Technology",10K-50K EGP,Any Size,2025-06-16,True
user_1148,46-55,Alexandria,Business Owner,"Transportation & Logistics,Tourism & Hospitality,Education,Construction & Real Estate",<10K EGP,Any Size,2025-06-16,True
user_1149,36-45,Port Said,Student,"Healthcare & Pharmaceuticals,Financial Services,Agriculture & Food,Energy & Utilities",50K-100K EGP,Large Corporations,2025-06-16,True
user_1150,26-35,Cairo,Manager,"Energy & Utilities,Education",10K-50K EGP,Large Corporations,2025-06-16,True
user_1151,18-25,Luxor,Manager,"Healthcare & Pharmaceuticals,Construction & Real Estate,Tourism & Hospitality,Technology",50K-100K EGP,Small Businesses,2025-06-16,True
user_1152,36-45,Zagazig,Sales,"Agriculture & Food,Retail & Commerce,Transportation & Logistics",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_1153,46-55,Zagazig,Doctor,"Tourism & Hospitality,Education",10K-50K EGP,Any Size,2025-06-16,True
user_1154,26-35,Giza,Entrepreneur,"Financial Services,Textiles & Garments",10K-50K EGP,Small Businesses,2025-06-16,True
user_1155,56+,Alexandria,Sales,"Financial Services,Healthcare & Pharmaceuticals",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1156,26-35,Mansoura,Engineer,"Energy & Utilities,Transportation & Logistics,Agriculture & Food,Education",50K-100K EGP,Any Size,2025-06-16,True
user_1157,26-35,Alexandria,Doctor,"Education,Agriculture & Food,Textiles & Garments",50K-100K EGP,Any Size,2025-06-16,True
user_1158,36-45,Damanhur,Doctor,"Tourism & Hospitality,Retail & Commerce",10K-50K EGP,Any Size,2025-06-16,True
user_1159,46-55,Damanhur,Engineer,"Manufacturing,Energy & Utilities,Retail & Commerce",500K+ EGP,Large Corporations,2025-06-16,True
user_1160,46-55,Tanta,Other,"Textiles & Garments,Energy & Utilities",50K-100K EGP,Large Corporations,2025-06-16,True
user_1161,46-55,Giza,Teacher,"Technology,Financial Services,Textiles & Garments,Construction & Real Estate",100K-500K EGP,Small Businesses,2025-06-16,True
user_1162,26-35,Suez,Engineer,"Manufacturing,Transportation & Logistics,Healthcare & Pharmaceuticals",10K-50K EGP,Large Corporations,2025-06-16,True
user_1163,36-45,Cairo,Sales,"Textiles & Garments,Transportation & Logistics,Education",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1164,26-35,Suez,Entrepreneur,"Manufacturing,Energy & Utilities,Tourism & Hospitality",10K-50K EGP,Medium Enterprises,2025-06-16,False
user_1165,46-55,Port Said,Teacher,"Manufacturing,Energy & Utilities,Agriculture & Food",100K-500K EGP,Large Corporations,2025-06-16,False
user_1166,36-45,Cairo,Engineer,"Agriculture & Food,Healthcare & Pharmaceuticals,Textiles & Garments",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1167,26-35,Port Said,Sales,"Education,Technology,Construction & Real Estate,Healthcare & Pharmaceuticals",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1168,56+,Ismailia,Marketing,"Technology,Textiles & Garments,Manufacturing",<10K EGP,Any Size,2025-06-16,True
user_1169,46-55,Giza,Teacher,"Agriculture & Food,Financial Services",10K-50K EGP,Small Businesses,2025-06-16,True
user_1170,46-55,Giza,Doctor,"Education,Tourism & Hospitality",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1171,26-35,Damanhur,Marketing,"Tourism & Hospitality,Textiles & Garments,Healthcare & Pharmaceuticals,Manufacturing",500K+ EGP,Medium Enterprises,2025-06-16,False
user_1172,56+,Port Said,Student,"Education,Agriculture & Food",10K-50K EGP,Medium Enterprises,2025-06-16,False
user_1173,46-55,Tanta,Entrepreneur,"Healthcare & Pharmaceuticals,Transportation & Logistics,Agriculture & Food,Energy & Utilities",10K-50K EGP,Small Businesses,2025-06-16,True
user_1174,26-35,Alexandria,Student,"Education,Tourism & Hospitality,Agriculture & Food",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1175,18-25,Suez,Sales,"Technology,Manufacturing,Retail & Commerce",500K+ EGP,Large Corporations,2025-06-16,False
user_1176,36-45,Cairo,Student,"Manufacturing,Energy & Utilities",<10K EGP,Small Businesses,2025-06-16,True
user_1177,36-45,Giza,Sales,"Education,Construction & Real Estate,Transportation & Logistics",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1178,46-55,Mansoura,Other,"Tourism & Hospitality,Agriculture & Food",10K-50K EGP,Medium Enterprises,2025-06-16,False
user_1179,36-45,Alexandria,Sales,"Agriculture & Food,Education,Textiles & Garments,Energy & Utilities",50K-100K EGP,Large Corporations,2025-06-16,True
user_1180,36-45,Port Said,Sales,"Technology,Textiles & Garments,Retail & Commerce",10K-50K EGP,Small Businesses,2025-06-16,False
user_1181,46-55,Ismailia,Doctor,"Technology,Education,Agriculture & Food",<10K EGP,Small Businesses,2025-06-16,True
user_1182,56+,Damanhur,Teacher,"Textiles & Garments,Healthcare & Pharmaceuticals",100K-500K EGP,Small Businesses,2025-06-16,True
user_1183,26-35,Damanhur,Manager,"Construction & Real Estate,Tourism & Hospitality,Energy & Utilities",500K+ EGP,Small Businesses,2025-06-16,True
user_1184,46-55,Port Said,Sales,"Agriculture & Food,Financial Services",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1185,26-35,Alexandria,Engineer,"Construction & Real Estate,Technology,Financial Services,Energy & Utilities",<10K EGP,Small Businesses,2025-06-16,True
user_1186,26-35,Tanta,Engineer,"Financial Services,Retail & Commerce",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1187,46-55,Giza,Business Owner,"Manufacturing,Tourism & Hospitality",100K-500K EGP,Any Size,2025-06-16,True
user_1188,26-35,Ismailia,Business Owner,"Agriculture & Food,Construction & Real Estate,Healthcare & Pharmaceuticals,Tourism & Hospitality",100K-500K EGP,Large Corporations,2025-06-16,True
user_1189,56+,Aswan,Entrepreneur,"Textiles & Garments,Tourism & Hospitality,Education,Construction & Real Estate",500K+ EGP,Any Size,2025-06-16,False
user_1190,56+,Suez,Engineer,"Construction & Real Estate,Tourism & Hospitality,Technology",10K-50K EGP,Large Corporations,2025-06-16,True
user_1191,18-25,Port Said,Doctor,"Agriculture & Food,Tourism & Hospitality,Energy & Utilities",500K+ EGP,Small Businesses,2025-06-16,True
user_1192,46-55,Tanta,Doctor,"Manufacturing,Energy & Utilities,Education,Textiles & Garments",10K-50K EGP,Medium Enterprises,2025-06-16,False
user_1193,46-55,Alexandria,Teacher,"Technology,Energy & Utilities,Transportation & Logistics",100K-500K EGP,Small Businesses,2025-06-16,False
user_1194,56+,Zagazig,Student,"Healthcare & Pharmaceuticals,Textiles & Garments,Agriculture & Food",<10K EGP,Medium Enterprises,2025-06-16,True
user_1195,56+,Alexandria,Student,"Transportation & Logistics,Education",100K-500K EGP,Large Corporations,2025-06-16,True
user_1196,36-45,Aswan,Teacher,"Technology,Tourism & Hospitality",500K+ EGP,Large Corporations,2025-06-16,True
user_1197,26-35,Mansoura,Entrepreneur,"Healthcare & Pharmaceuticals,Manufacturing",<10K EGP,Large Corporations,2025-06-16,True
user_1198,46-55,Ismailia,Teacher,"Tourism & Hospitality,Retail & Commerce,Education",<10K EGP,Any Size,2025-06-16,True
user_1199,26-35,Tanta,Teacher,"Textiles & Garments,Transportation & Logistics,Agriculture & Food,Retail & Commerce",500K+ EGP,Large Corporations,2025-06-16,True
user_1200,56+,Cairo,Sales,"Retail & Commerce,Healthcare & Pharmaceuticals,Construction & Real Estate",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1201,18-25,Port Said,Marketing,"Tourism & Hospitality,Technology,Manufacturing",10K-50K EGP,Large Corporations,2025-06-16,False
user_1202,36-45,Tanta,Engineer,"Financial Services,Tourism & Hospitality,Education,Energy & Utilities",<10K EGP,Small Businesses,2025-06-16,True
user_1203,36-45,Ismailia,Doctor,"Financial Services,Technology,Transportation & Logistics,Retail & Commerce",10K-50K EGP,Any Size,2025-06-16,True
user_1204,26-35,Tanta,Business Owner,"Education,Transportation & Logistics,Healthcare & Pharmaceuticals",50K-100K EGP,Small Businesses,2025-06-16,False
user_1205,56+,Suez,Business Owner,"Manufacturing,Construction & Real Estate",100K-500K EGP,Any Size,2025-06-16,False
user_1206,46-55,Suez,Sales,"Financial Services,Energy & Utilities,Retail & Commerce,Textiles & Garments",<10K EGP,Medium Enterprises,2025-06-16,True
user_1207,18-25,Port Said,Engineer,"Transportation & Logistics,Education",500K+ EGP,Any Size,2025-06-16,True
user_1208,18-25,Alexandria,Business Owner,"Education,Manufacturing,Textiles & Garments",50K-100K EGP,Large Corporations,2025-06-16,True
user_1209,18-25,Damanhur,Manager,"Financial Services,Tourism & Hospitality,Construction & Real Estate,Healthcare & Pharmaceuticals",50K-100K EGP,Any Size,2025-06-16,True
user_1210,56+,Tanta,Manager,"Education,Transportation & Logistics,Healthcare & Pharmaceuticals,Energy & Utilities",500K+ EGP,Medium Enterprises,2025-06-16,False
user_1211,26-35,Ismailia,Manager,"Construction & Real Estate,Retail & Commerce,Financial Services,Manufacturing",500K+ EGP,Any Size,2025-06-16,True
user_1212,46-55,Cairo,Sales,"Education,Technology,Construction & Real Estate,Retail & Commerce",<10K EGP,Any Size,2025-06-16,True
user_1213,46-55,Mansoura,Entrepreneur,"Construction & Real Estate,Healthcare & Pharmaceuticals,Energy & Utilities,Textiles & Garments",<10K EGP,Any Size,2025-06-16,True
user_1214,18-25,Port Said,Other,"Energy & Utilities,Manufacturing",500K+ EGP,Any Size,2025-06-16,True
user_1215,26-35,Giza,Teacher,"Healthcare & Pharmaceuticals,Agriculture & Food,Manufacturing",50K-100K EGP,Large Corporations,2025-06-16,False
user_1216,36-45,Port Said,Other,"Retail & Commerce,Energy & Utilities",<10K EGP,Small Businesses,2025-06-16,True
user_1217,46-55,Damanhur,Engineer,"Transportation & Logistics,Textiles & Garments,Education,Energy & Utilities",10K-50K EGP,Medium Enterprises,2025-06-16,False
user_1218,56+,Damanhur,Doctor,"Manufacturing,Agriculture & Food,Transportation & Logistics,Technology",50K-100K EGP,Any Size,2025-06-16,True
user_1219,18-25,Damanhur,Business Owner,"Healthcare & Pharmaceuticals,Financial Services,Construction & Real Estate",500K+ EGP,Large Corporations,2025-06-16,True
user_1220,26-35,Mansoura,Doctor,"Energy & Utilities,Textiles & Garments,Financial Services,Retail & Commerce",10K-50K EGP,Any Size,2025-06-16,False
user_1221,18-25,Giza,Entrepreneur,"Financial Services,Textiles & Garments",10K-50K EGP,Small Businesses,2025-06-16,True
user_1222,56+,Cairo,Engineer,"Retail & Commerce,Construction & Real Estate,Energy & Utilities",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1223,46-55,Luxor,Manager,"Manufacturing,Tourism & Hospitality,Financial Services",<10K EGP,Large Corporations,2025-06-16,True
user_1224,46-55,Damanhur,Marketing,"Technology,Financial Services",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1225,36-45,Aswan,Student,"Financial Services,Education",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_1226,26-35,Mansoura,Business Owner,"Energy & Utilities,Tourism & Hospitality,Agriculture & Food,Retail & Commerce",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1227,46-55,Suez,Business Owner,"Agriculture & Food,Construction & Real Estate,Manufacturing",<10K EGP,Any Size,2025-06-16,False
user_1228,26-35,Mansoura,Teacher,"Healthcare & Pharmaceuticals,Transportation & Logistics,Financial Services",50K-100K EGP,Any Size,2025-06-16,True
user_1229,26-35,Aswan,Other,"Manufacturing,Technology,Retail & Commerce",500K+ EGP,Small Businesses,2025-06-16,True
user_1230,56+,Tanta,Marketing,"Energy & Utilities,Transportation & Logistics",<10K EGP,Small Businesses,2025-06-16,True
user_1231,26-35,Aswan,Other,"Transportation & Logistics,Technology",10K-50K EGP,Large Corporations,2025-06-16,True
user_1232,18-25,Cairo,Business Owner,"Tourism & Hospitality,Technology,Energy & Utilities",500K+ EGP,Any Size,2025-06-16,True
user_1233,36-45,Mansoura,Teacher,"Tourism & Hospitality,Retail & Commerce",10K-50K EGP,Large Corporations,2025-06-16,False
user_1234,46-55,Ismailia,Student,"Textiles & Garments,Technology",50K-100K EGP,Small Businesses,2025-06-16,True
user_1235,36-45,Port Said,Doctor,"Agriculture & Food,Transportation & Logistics",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1236,18-25,Tanta,Doctor,"Manufacturing,Textiles & Garments",<10K EGP,Large Corporations,2025-06-16,True
user_1237,36-45,Alexandria,Engineer,"Manufacturing,Agriculture & Food",500K+ EGP,Small Businesses,2025-06-16,True
user_1238,56+,Damanhur,Marketing,"Financial Services,Education,Technology,Healthcare & Pharmaceuticals",<10K EGP,Small Businesses,2025-06-16,True
user_1239,56+,Tanta,Doctor,"Tourism & Hospitality,Education,Financial Services,Textiles & Garments",<10K EGP,Large Corporations,2025-06-16,True
user_1240,56+,Ismailia,Teacher,"Financial Services,Technology,Transportation & Logistics,Education",10K-50K EGP,Large Corporations,2025-06-16,True
user_1241,46-55,Mansoura,Student,"Transportation & Logistics,Manufacturing",50K-100K EGP,Large Corporations,2025-06-16,True
user_1242,26-35,Mansoura,Engineer,"Agriculture & Food,Financial Services",100K-500K EGP,Small Businesses,2025-06-16,True
user_1243,36-45,Luxor,Manager,"Construction & Real Estate,Energy & Utilities,Tourism & Hospitality",<10K EGP,Small Businesses,2025-06-16,True
user_1244,36-45,Mansoura,Entrepreneur,"Financial Services,Healthcare & Pharmaceuticals,Education",50K-100K EGP,Any Size,2025-06-16,True
user_1245,56+,Cairo,Teacher,"Education,Healthcare & Pharmaceuticals,Construction & Real Estate,Manufacturing",10K-50K EGP,Medium Enterprises,2025-06-16,False
user_1246,26-35,Mansoura,Entrepreneur,"Tourism & Hospitality,Education",500K+ EGP,Any Size,2025-06-16,True
user_1247,46-55,Port Said,Student,"Textiles & Garments,Retail & Commerce",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1248,46-55,Damanhur,Business Owner,"Financial Services,Agriculture & Food",10K-50K EGP,Large Corporations,2025-06-16,True
user_1249,18-25,Port Said,Doctor,"Energy & Utilities,Tourism & Hospitality",50K-100K EGP,Small Businesses,2025-06-16,True
user_1250,18-25,Mansoura,Engineer,"Financial Services,Manufacturing",50K-100K EGP,Small Businesses,2025-06-16,True
user_1251,56+,Port Said,Teacher,"Retail & Commerce,Technology,Financial Services",50K-100K EGP,Small Businesses,2025-06-16,True
user_1252,26-35,Mansoura,Student,"Transportation & Logistics,Financial Services",<10K EGP,Small Businesses,2025-06-16,False
user_1253,46-55,Port Said,Engineer,"Transportation & Logistics,Healthcare & Pharmaceuticals,Construction & Real Estate",50K-100K EGP,Small Businesses,2025-06-16,True
user_1254,18-25,Damanhur,Sales,"Construction & Real Estate,Financial Services,Retail & Commerce",<10K EGP,Medium Enterprises,2025-06-16,False
user_1255,18-25,Port Said,Entrepreneur,"Transportation & Logistics,Retail & Commerce,Tourism & Hospitality",50K-100K EGP,Small Businesses,2025-06-16,True
user_1256,18-25,Ismailia,Student,"Education,Textiles & Garments",500K+ EGP,Small Businesses,2025-06-16,True
user_1257,36-45,Luxor,Sales,"Healthcare & Pharmaceuticals,Energy & Utilities,Textiles & Garments",<10K EGP,Large Corporations,2025-06-16,True
user_1258,26-35,Cairo,Engineer,"Tourism & Hospitality,Agriculture & Food,Financial Services,Education",<10K EGP,Any Size,2025-06-16,True
user_1259,56+,Alexandria,Business Owner,"Tourism & Hospitality,Energy & Utilities,Manufacturing",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1260,56+,Giza,Doctor,"Healthcare & Pharmaceuticals,Textiles & Garments,Transportation & Logistics",50K-100K EGP,Small Businesses,2025-06-16,False
user_1261,56+,Giza,Doctor,"Retail & Commerce,Agriculture & Food",10K-50K EGP,Any Size,2025-06-16,True
user_1262,36-45,Cairo,Entrepreneur,"Education,Agriculture & Food,Retail & Commerce",<10K EGP,Any Size,2025-06-16,True
user_1263,18-25,Ismailia,Entrepreneur,"Technology,Manufacturing,Energy & Utilities",50K-100K EGP,Large Corporations,2025-06-16,True
user_1264,36-45,Alexandria,Teacher,"Education,Healthcare & Pharmaceuticals",100K-500K EGP,Any Size,2025-06-16,True
user_1265,56+,Zagazig,Marketing,"Healthcare & Pharmaceuticals,Financial Services",50K-100K EGP,Small Businesses,2025-06-16,True
user_1266,26-35,Suez,Sales,"Tourism & Hospitality,Textiles & Garments,Agriculture & Food",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1267,46-55,Suez,Sales,"Textiles & Garments,Healthcare & Pharmaceuticals,Agriculture & Food,Education",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1268,36-45,Aswan,Sales,"Textiles & Garments,Technology,Education,Tourism & Hospitality",50K-100K EGP,Small Businesses,2025-06-16,True
user_1269,26-35,Aswan,Business Owner,"Textiles & Garments,Healthcare & Pharmaceuticals,Technology",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1270,26-35,Damanhur,Student,"Retail & Commerce,Financial Services,Textiles & Garments",500K+ EGP,Large Corporations,2025-06-16,True
user_1271,56+,Aswan,Sales,"Energy & Utilities,Tourism & Hospitality,Financial Services,Retail & Commerce",500K+ EGP,Large Corporations,2025-06-16,True
user_1272,56+,Zagazig,Teacher,"Textiles & Garments,Retail & Commerce",100K-500K EGP,Any Size,2025-06-16,True
user_1273,18-25,Zagazig,Engineer,"Construction & Real Estate,Tourism & Hospitality,Textiles & Garments,Healthcare & Pharmaceuticals",50K-100K EGP,Small Businesses,2025-06-16,False
user_1274,26-35,Port Said,Other,"Technology,Manufacturing,Tourism & Hospitality,Energy & Utilities",100K-500K EGP,Any Size,2025-06-16,True
user_1275,18-25,Alexandria,Student,"Retail & Commerce,Education,Energy & Utilities",500K+ EGP,Any Size,2025-06-16,True
user_1276,46-55,Suez,Sales,"Education,Manufacturing,Transportation & Logistics,Energy & Utilities",<10K EGP,Any Size,2025-06-16,True
user_1277,56+,Cairo,Manager,"Healthcare & Pharmaceuticals,Retail & Commerce,Technology",10K-50K EGP,Small Businesses,2025-06-16,False
