UserID,avg_rating,rating_std,total_ratings,min_rating,max_rating,rating_2_count,rating_3_count,rating_4_count,rating_5_count,avg_time_spent,time_spent_std,total_time_spent,max_time_spent,session_count,total_likes,total_shares,total_comments,like_rate,share_rate,comment_rate,num_preferred_industries,unique_industries_explored,browse_diversity_score,prefers_large_corp,prefers_startup,prefers_bulk_orders,prefers_sea_freight,receives_alerts
1270,4.274,0.868,95.0,2.0,5.0,4.0,14.0,29.0,48.0,56.187,29.984,5337.754,131.239,95.0,24.0,13.0,3.0,0.253,0.137,0.032,3,5,1.6666666666666667,1,0,0,0,0
1271,4.769,0.424,91.0,4.0,5.0,0.0,0.0,21.0,70.0,61.198,32.388,5569.002,172.47,91.0,24.0,11.0,5.0,0.264,0.121,0.055,2,2,1.0,0,1,0,0,0
1272,4.288,0.964,73.0,2.0,5.0,6.0,8.0,18.0,41.0,56.843,40.592,4149.51,189.734,73.0,26.0,10.0,3.0,0.356,0.137,0.041,2,5,2.5,1,0,1,0,0
1273,4.102,0.947,98.0,2.0,5.0,7.0,18.0,31.0,42.0,57.587,38.378,5643.541,207.357,98.0,17.0,9.0,5.0,0.173,0.092,0.051,1,6,6.0,0,0,0,1,1
1274,4.5,0.709,200.0,2.0,5.0,4.0,13.0,62.0,121.0,61.277,36.854,12255.355,272.513,200.0,57.0,12.0,8.0,0.285,0.06,0.04,3,6,2.0,0,0,0,1,1
1275,4.484,0.761,93.0,2.0,5.0,3.0,6.0,27.0,57.0,56.093,34.636,5216.679,239.45,93.0,26.0,10.0,2.0,0.28,0.108,0.022,3,6,2.0,1,0,1,0,1
1276,4.59,0.627,122.0,2.0,5.0,1.0,6.0,35.0,80.0,59.209,33.702,7223.528,178.399,122.0,45.0,9.0,6.0,0.369,0.074,0.049,3,6,2.0,0,0,0,0,0
1277,4.074,1.027,68.0,2.0,5.0,7.0,12.0,18.0,31.0,65.595,43.236,4460.442,201.467,68.0,17.0,5.0,1.0,0.25,0.074,0.015,3,6,2.0,0,0,1,0,1
1278,4.52,0.688,127.0,2.0,5.0,2.0,8.0,39.0,78.0,57.668,32.687,7323.803,188.082,127.0,32.0,18.0,3.0,0.252,0.142,0.024,2,6,3.0,0,0,0,0,0
1279,4.349,0.823,86.0,2.0,5.0,3.0,10.0,27.0,46.0,55.108,28.838,4739.292,143.113,86.0,32.0,12.0,3.0,0.372,0.14,0.035,3,6,2.0,0,0,0,0,1
1280,4.298,0.818,84.0,2.0,5.0,2.0,13.0,27.0,42.0,57.786,30.608,4854.014,164.497,84.0,20.0,9.0,2.0,0.238,0.107,0.024,1,6,6.0,0,0,0,0,0
1281,4.547,0.693,148.0,2.0,5.0,3.0,8.0,42.0,95.0,62.762,37.542,9288.834,222.255,148.0,45.0,19.0,5.0,0.304,0.128,0.034,3,6,2.0,0,0,0,1,0
1282,4.705,0.462,44.0,4.0,5.0,0.0,0.0,13.0,31.0,54.653,29.645,2404.711,179.22,44.0,14.0,5.0,0.0,0.318,0.114,0.0,1,1,1.0,0,1,1,1,0
1283,4.503,0.765,193.0,2.0,5.0,8.0,8.0,56.0,121.0,59.458,33.589,11475.417,202.988,193.0,53.0,23.0,5.0,0.275,0.119,0.026,3,6,2.0,0,0,0,0,0
1284,4.345,0.909,58.0,2.0,5.0,3.0,8.0,13.0,34.0,56.621,32.048,3284.038,146.922,58.0,15.0,5.0,3.0,0.259,0.086,0.052,1,5,5.0,1,0,0,0,0
1285,4.607,0.497,28.0,4.0,5.0,0.0,0.0,11.0,17.0,51.331,30.302,1437.281,148.992,28.0,7.0,2.0,0.0,0.25,0.071,0.0,1,1,1.0,0,1,0,0,1
1286,4.4,0.781,115.0,2.0,5.0,5.0,6.0,42.0,62.0,62.239,38.674,7157.493,264.931,115.0,32.0,11.0,5.0,0.278,0.096,0.043,2,5,2.5,1,0,0,1,1
1287,4.517,0.795,174.0,2.0,5.0,7.0,12.0,39.0,116.0,54.411,31.388,9467.474,163.956,174.0,52.0,15.0,4.0,0.299,0.086,0.023,3,6,2.0,0,0,0,1,1
1288,4.591,0.639,159.0,2.0,5.0,3.0,4.0,48.0,104.0,56.908,29.96,9048.42,170.801,159.0,38.0,13.0,7.0,0.239,0.082,0.044,3,6,2.0,0,0,1,1,1
1289,4.526,0.695,156.0,2.0,5.0,4.0,6.0,50.0,96.0,56.401,28.152,8798.504,151.351,156.0,33.0,13.0,9.0,0.212,0.083,0.058,3,6,2.0,0,0,0,0,0
1290,4.667,0.488,15.0,4.0,5.0,0.0,0.0,5.0,10.0,84.794,61.904,1271.905,211.587,15.0,2.0,2.0,2.0,0.133,0.133,0.133,1,1,1.0,0,1,1,0,1
1291,4.703,0.463,37.0,4.0,5.0,0.0,0.0,11.0,26.0,69.856,51.78,2584.67,261.429,37.0,11.0,3.0,3.0,0.297,0.081,0.081,2,2,1.0,0,1,0,0,1
1292,4.5,0.798,100.0,2.0,5.0,3.0,10.0,21.0,66.0,58.237,35.848,5823.723,240.001,100.0,20.0,12.0,6.0,0.2,0.12,0.06,3,6,2.0,0,0,0,0,0
1293,4.133,0.946,150.0,2.0,5.0,12.0,22.0,50.0,66.0,51.232,32.015,7684.787,166.421,150.0,45.0,7.0,9.0,0.3,0.047,0.06,3,6,2.0,0,0,1,1,0
1294,4.7,0.466,30.0,4.0,5.0,0.0,0.0,9.0,21.0,64.687,29.221,1940.621,144.211,30.0,8.0,5.0,2.0,0.267,0.167,0.067,1,1,1.0,0,1,1,0,0
1295,4.355,0.893,93.0,2.0,5.0,6.0,8.0,26.0,53.0,59.815,39.519,5562.814,233.067,93.0,18.0,13.0,5.0,0.194,0.14,0.054,2,6,3.0,1,0,0,0,1
1296,4.61,0.494,41.0,4.0,5.0,0.0,0.0,16.0,25.0,57.416,23.645,2354.067,132.917,41.0,14.0,4.0,2.0,0.341,0.098,0.049,2,1,0.5,0,1,0,0,1
1297,4.743,0.44,74.0,4.0,5.0,0.0,0.0,19.0,55.0,63.168,34.741,4674.426,231.198,74.0,16.0,7.0,1.0,0.216,0.095,0.014,2,2,1.0,0,1,0,0,1
1298,4.733,0.445,86.0,4.0,5.0,0.0,0.0,23.0,63.0,63.219,32.159,5436.853,165.699,86.0,26.0,16.0,3.0,0.302,0.186,0.035,2,1,0.5,0,1,1,0,0
1299,4.434,0.785,99.0,2.0,5.0,5.0,3.0,35.0,56.0,54.35,25.812,5380.665,135.366,99.0,28.0,11.0,4.0,0.283,0.111,0.04,3,5,1.6666666666666667,1,0,0,0,0
1300,4.611,0.491,72.0,4.0,5.0,0.0,0.0,28.0,44.0,57.701,29.704,4154.474,157.602,72.0,19.0,7.0,4.0,0.264,0.097,0.056,3,3,1.0,0,1,1,1,0
1301,4.623,0.489,53.0,4.0,5.0,0.0,0.0,20.0,33.0,61.232,31.835,3245.313,164.987,53.0,12.0,1.0,1.0,0.226,0.019,0.019,3,2,0.6666666666666666,0,1,0,0,0
1302,4.745,0.44,51.0,4.0,5.0,0.0,0.0,13.0,38.0,60.038,30.6,3061.924,190.978,51.0,14.0,8.0,4.0,0.275,0.157,0.078,2,1,0.5,0,1,0,1,0
1303,4.611,0.502,18.0,4.0,5.0,0.0,0.0,7.0,11.0,58.658,35.787,1055.838,162.325,18.0,4.0,1.0,0.0,0.222,0.056,0.0,1,1,1.0,0,1,0,1,1
1304,4.176,0.918,176.0,2.0,5.0,12.0,25.0,59.0,80.0,53.407,35.127,9399.652,246.385,176.0,60.0,13.0,12.0,0.341,0.074,0.068,2,6,3.0,0,0,0,0,0
1305,4.688,0.479,16.0,4.0,5.0,0.0,0.0,5.0,11.0,64.995,65.579,1039.926,300.0,16.0,8.0,2.0,2.0,0.5,0.125,0.125,1,1,1.0,0,1,1,1,1
1306,4.345,0.905,116.0,2.0,5.0,6.0,16.0,26.0,68.0,54.855,34.643,6363.227,192.38,116.0,31.0,8.0,5.0,0.267,0.069,0.043,3,6,2.0,0,0,0,0,0
1307,4.357,0.835,70.0,2.0,5.0,3.0,7.0,22.0,38.0,49.041,26.129,3432.842,134.966,70.0,19.0,6.0,8.0,0.271,0.086,0.114,3,5,1.6666666666666667,1,0,0,0,1
1308,4.141,1.003,78.0,2.0,5.0,6.0,16.0,17.0,39.0,49.701,32.465,3876.689,155.466,78.0,16.0,5.0,4.0,0.205,0.064,0.051,2,6,3.0,0,0,0,0,0
1309,4.28,0.919,107.0,2.0,5.0,7.0,13.0,30.0,57.0,48.511,26.11,5190.637,120.952,107.0,32.0,4.0,4.0,0.299,0.037,0.037,1,6,6.0,0,0,0,0,1
1310,4.33,0.854,88.0,2.0,5.0,1.0,19.0,18.0,50.0,55.227,37.246,4859.952,247.83,88.0,32.0,9.0,6.0,0.364,0.102,0.068,2,5,2.5,1,0,0,0,0
1311,4.72,0.451,100.0,4.0,5.0,0.0,0.0,28.0,72.0,56.445,29.627,5644.493,179.886,100.0,31.0,13.0,6.0,0.31,0.13,0.06,1,1,1.0,0,1,0,0,0
1312,3.974,1.021,117.0,2.0,5.0,13.0,23.0,35.0,46.0,52.65,34.133,6160.009,160.185,117.0,37.0,15.0,3.0,0.316,0.128,0.026,1,6,6.0,0,0,0,0,1
1313,4.138,0.891,87.0,2.0,5.0,5.0,14.0,32.0,36.0,55.388,30.817,4818.721,183.688,87.0,24.0,12.0,4.0,0.276,0.138,0.046,3,6,2.0,0,0,1,0,0
1314,3.899,1.031,69.0,2.0,5.0,8.0,16.0,20.0,25.0,48.205,33.296,3326.17,127.378,69.0,15.0,4.0,3.0,0.217,0.058,0.043,1,6,6.0,0,0,0,0,0
1315,4.19,0.943,42.0,2.0,5.0,2.0,9.0,10.0,21.0,51.113,34.182,2146.742,148.129,42.0,10.0,5.0,4.0,0.238,0.119,0.095,2,6,3.0,1,0,1,0,0
1316,4.433,0.86,208.0,2.0,5.0,11.0,18.0,49.0,130.0,55.971,34.369,11641.934,227.171,208.0,68.0,19.0,14.0,0.327,0.091,0.067,3,6,2.0,0,0,1,0,1
1317,4.408,0.821,71.0,2.0,5.0,2.0,9.0,18.0,42.0,59.902,32.037,4253.045,160.491,71.0,17.0,7.0,5.0,0.239,0.099,0.07,1,5,5.0,1,0,0,1,0
1318,4.099,0.995,101.0,2.0,5.0,9.0,18.0,28.0,46.0,47.195,30.254,4766.718,196.996,101.0,27.0,9.0,3.0,0.267,0.089,0.03,1,6,6.0,0,0,0,1,0
1319,4.643,0.497,14.0,4.0,5.0,0.0,0.0,5.0,9.0,53.839,32.173,753.739,133.677,14.0,4.0,0.0,3.0,0.286,0.0,0.214,2,1,0.5,0,1,0,0,0
1320,4.111,0.881,72.0,2.0,5.0,3.0,15.0,25.0,29.0,54.967,31.588,3957.62,133.465,72.0,17.0,6.0,1.0,0.236,0.083,0.014,2,6,3.0,0,0,0,0,1
1321,4.648,0.48,91.0,4.0,5.0,0.0,0.0,32.0,59.0,62.762,35.263,5711.357,200.521,91.0,29.0,12.0,3.0,0.319,0.132,0.033,3,3,1.0,0,1,0,1,1
1322,4.512,0.686,129.0,2.0,5.0,2.0,8.0,41.0,78.0,56.363,29.614,7270.765,171.156,129.0,38.0,10.0,10.0,0.295,0.078,0.078,3,6,2.0,0,0,0,0,0
1323,4.439,0.761,98.0,2.0,5.0,1.0,13.0,26.0,58.0,59.039,32.56,5785.789,211.291,98.0,18.0,7.0,7.0,0.184,0.071,0.071,1,6,6.0,0,0,0,1,0
1324,4.167,0.966,54.0,2.0,5.0,4.0,9.0,15.0,26.0,53.282,36.102,2877.23,158.538,54.0,16.0,9.0,2.0,0.296,0.167,0.037,1,5,5.0,1,0,0,1,1
1325,3.841,1.18,44.0,2.0,5.0,8.0,10.0,7.0,19.0,43.764,31.533,1925.622,160.096,44.0,7.0,3.0,0.0,0.159,0.068,0.0,1,5,5.0,1,0,0,0,1
1326,3.88,0.944,75.0,2.0,5.0,5.0,23.0,23.0,24.0,53.351,38.04,4001.288,166.816,75.0,22.0,3.0,2.0,0.293,0.04,0.027,1,6,6.0,0,0,0,0,0
1327,4.509,0.734,175.0,2.0,5.0,4.0,13.0,48.0,110.0,59.567,37.32,10424.226,264.816,175.0,40.0,15.0,16.0,0.229,0.086,0.091,3,6,2.0,0,0,0,1,1
1328,3.679,0.983,28.0,2.0,5.0,3.0,10.0,8.0,7.0,49.557,56.541,1387.603,291.227,28.0,5.0,3.0,2.0,0.179,0.107,0.071,1,5,5.0,1,0,1,1,0
1329,4.692,0.471,26.0,4.0,5.0,0.0,0.0,8.0,18.0,52.139,24.761,1355.615,113.026,26.0,10.0,5.0,1.0,0.385,0.192,0.038,2,2,1.0,0,1,1,0,1
1330,4.267,0.827,116.0,2.0,5.0,5.0,13.0,44.0,54.0,60.654,40.0,7035.835,203.709,116.0,35.0,12.0,5.0,0.302,0.103,0.043,2,6,3.0,0,0,0,0,1
1331,4.517,0.693,89.0,2.0,5.0,2.0,4.0,29.0,54.0,56.061,26.59,4989.387,129.168,89.0,22.0,8.0,5.0,0.247,0.09,0.056,2,5,2.5,1,0,1,1,1
1332,4.519,0.758,162.0,2.0,5.0,7.0,5.0,47.0,103.0,60.675,37.838,9829.398,225.155,162.0,46.0,11.0,3.0,0.284,0.068,0.019,2,5,2.5,0,0,0,0,0
1333,4.306,0.88,108.0,2.0,5.0,4.0,18.0,27.0,59.0,53.481,35.346,5775.983,193.806,108.0,28.0,12.0,4.0,0.259,0.111,0.037,3,6,2.0,0,0,0,0,1
1334,4.266,0.882,94.0,2.0,5.0,6.0,9.0,33.0,46.0,59.785,33.045,5619.811,163.446,94.0,25.0,3.0,4.0,0.266,0.032,0.043,1,6,6.0,0,0,1,0,1
1335,4.111,0.935,45.0,2.0,5.0,3.0,8.0,15.0,19.0,48.875,30.947,2199.365,170.355,45.0,16.0,2.0,0.0,0.356,0.044,0.0,1,5,5.0,1,0,0,0,0
1336,4.641,0.486,39.0,4.0,5.0,0.0,0.0,14.0,25.0,61.293,29.718,2390.434,160.6,39.0,20.0,2.0,1.0,0.513,0.051,0.026,1,1,1.0,0,1,1,0,0
1337,4.28,0.879,82.0,2.0,5.0,4.0,11.0,25.0,42.0,52.961,29.702,4342.823,173.409,82.0,23.0,6.0,2.0,0.28,0.073,0.024,2,5,2.5,1,0,1,0,1
1338,4.303,0.895,76.0,2.0,5.0,4.0,10.0,21.0,41.0,52.531,36.36,3992.386,187.961,76.0,18.0,9.0,1.0,0.237,0.118,0.013,2,6,3.0,0,0,0,0,1
1339,4.471,0.514,17.0,4.0,5.0,0.0,0.0,9.0,8.0,57.565,28.236,978.603,127.87,17.0,6.0,2.0,1.0,0.353,0.118,0.059,1,1,1.0,0,1,0,0,0
1340,4.38,0.837,92.0,2.0,5.0,3.0,12.0,24.0,53.0,55.902,28.918,5143.007,154.327,92.0,22.0,10.0,6.0,0.239,0.109,0.065,2,6,3.0,0,0,0,0,0
1341,4.553,0.671,150.0,2.0,5.0,2.0,9.0,43.0,96.0,53.666,27.318,8049.876,134.049,150.0,46.0,15.0,11.0,0.307,0.1,0.073,3,6,2.0,0,0,0,0,0
1342,4.474,0.513,19.0,4.0,5.0,0.0,0.0,10.0,9.0,56.904,20.683,1081.183,114.045,19.0,4.0,2.0,1.0,0.211,0.105,0.053,1,1,1.0,0,1,0,0,1
1343,4.698,0.463,63.0,4.0,5.0,0.0,0.0,19.0,44.0,60.279,26.973,3797.578,177.295,63.0,21.0,6.0,3.0,0.333,0.095,0.048,1,1,1.0,0,1,0,0,1
1344,4.33,0.845,103.0,2.0,5.0,5.0,10.0,34.0,54.0,56.548,35.387,5824.444,194.94,103.0,33.0,14.0,5.0,0.32,0.136,0.049,1,5,5.0,1,0,0,0,1
1345,4.506,0.771,89.0,2.0,5.0,3.0,6.0,23.0,57.0,59.571,35.397,5301.787,202.819,89.0,24.0,9.0,4.0,0.27,0.101,0.045,2,5,2.5,1,0,1,0,0
1346,4.148,0.96,142.0,2.0,5.0,11.0,23.0,42.0,66.0,47.578,33.263,6756.016,167.179,142.0,43.0,12.0,4.0,0.303,0.085,0.028,3,6,2.0,0,0,0,0,1
1347,4.491,0.68,106.0,2.0,5.0,1.0,8.0,35.0,62.0,54.036,31.565,5727.819,193.497,106.0,23.0,7.0,3.0,0.217,0.066,0.028,3,6,2.0,0,0,1,1,1
1348,4.123,0.968,187.0,2.0,5.0,17.0,26.0,61.0,83.0,50.741,33.327,9488.612,232.472,187.0,53.0,12.0,9.0,0.283,0.064,0.048,2,6,3.0,0,0,1,1,1
1349,4.669,0.472,151.0,4.0,5.0,0.0,0.0,50.0,101.0,64.225,36.992,9697.972,245.821,151.0,45.0,16.0,6.0,0.298,0.106,0.04,3,3,1.0,0,1,0,0,0
1350,4.31,0.94,58.0,2.0,5.0,5.0,4.0,17.0,32.0,51.877,28.189,3008.84,141.073,58.0,16.0,4.0,3.0,0.276,0.069,0.052,1,5,5.0,1,0,0,1,0
1351,4.056,1.008,107.0,2.0,5.0,9.0,24.0,26.0,48.0,55.811,45.68,5971.782,279.26,107.0,22.0,6.0,5.0,0.206,0.056,0.047,2,6,3.0,0,0,1,0,1
1352,4.329,0.896,70.0,2.0,5.0,3.0,11.0,16.0,40.0,56.69,33.494,3968.311,124.207,70.0,20.0,5.0,2.0,0.286,0.071,0.029,1,5,5.0,1,0,0,0,1
1353,4.741,0.447,27.0,4.0,5.0,0.0,0.0,7.0,20.0,65.416,40.997,1766.23,167.704,27.0,8.0,1.0,0.0,0.296,0.037,0.0,3,2,0.6666666666666666,0,1,1,0,1
1354,3.905,0.932,42.0,2.0,5.0,3.0,11.0,15.0,13.0,53.83,45.386,2260.849,287.565,42.0,18.0,2.0,0.0,0.429,0.048,0.0,1,5,5.0,1,0,0,0,1
1355,4.233,0.95,73.0,2.0,5.0,5.0,11.0,19.0,38.0,50.126,31.243,3659.181,166.811,73.0,14.0,4.0,1.0,0.192,0.055,0.014,2,6,3.0,0,0,1,1,1
1356,4.563,0.727,87.0,2.0,5.0,2.0,6.0,20.0,59.0,56.698,28.149,4932.694,131.424,87.0,33.0,7.0,4.0,0.379,0.08,0.046,2,5,2.5,1,0,0,0,0
1357,4.412,0.774,136.0,2.0,5.0,4.0,12.0,44.0,76.0,60.412,36.743,8215.978,245.017,136.0,32.0,10.0,6.0,0.235,0.074,0.044,3,6,2.0,0,0,0,0,1
1358,3.864,0.955,44.0,2.0,5.0,3.0,14.0,13.0,14.0,47.906,31.408,2107.879,125.455,44.0,13.0,3.0,1.0,0.295,0.068,0.023,1,5,5.0,1,0,1,0,1
1359,4.684,0.478,19.0,4.0,5.0,0.0,0.0,6.0,13.0,56.782,25.204,1078.853,113.78,19.0,5.0,4.0,0.0,0.263,0.211,0.0,2,1,0.5,0,1,0,0,0
1360,4.118,0.965,127.0,2.0,5.0,9.0,25.0,35.0,58.0,58.051,41.363,7372.476,300.0,127.0,31.0,13.0,6.0,0.244,0.102,0.047,1,6,6.0,0,0,0,1,0
1361,4.566,0.649,173.0,2.0,5.0,3.0,6.0,54.0,110.0,59.77,32.481,10340.265,184.685,173.0,47.0,24.0,4.0,0.272,0.139,0.023,2,5,2.5,1,0,0,0,0
1362,4.259,0.944,170.0,2.0,5.0,11.0,26.0,41.0,92.0,55.976,37.373,9515.844,194.614,170.0,46.0,13.0,17.0,0.271,0.076,0.1,3,6,2.0,0,0,0,0,1
1363,4.118,1.051,85.0,2.0,5.0,10.0,12.0,21.0,42.0,54.507,36.163,4633.096,183.217,85.0,20.0,7.0,3.0,0.235,0.082,0.035,2,6,3.0,0,0,0,1,1
1364,4.649,0.481,74.0,4.0,5.0,0.0,0.0,26.0,48.0,57.609,33.78,4263.068,163.636,74.0,18.0,7.0,5.0,0.243,0.095,0.068,3,3,1.0,0,1,1,1,0
1365,4.5,0.522,12.0,4.0,5.0,0.0,0.0,6.0,6.0,79.79,45.327,957.474,193.968,12.0,3.0,0.0,0.0,0.25,0.0,0.0,2,1,0.5,0,1,0,0,1
1366,4.407,0.815,167.0,2.0,5.0,7.0,14.0,50.0,96.0,55.098,34.684,9201.287,244.976,167.0,46.0,17.0,13.0,0.275,0.102,0.078,2,6,3.0,0,0,0,0,0
1367,4.265,0.921,136.0,2.0,5.0,10.0,14.0,42.0,70.0,54.92,35.322,7469.144,200.854,136.0,44.0,10.0,2.0,0.324,0.074,0.015,2,6,3.0,0,0,0,0,0
1368,4.257,0.988,70.0,2.0,5.0,7.0,6.0,19.0,38.0,52.203,32.709,3654.217,164.997,70.0,13.0,7.0,2.0,0.186,0.1,0.029,1,6,6.0,0,0,0,1,0
1369,4.676,0.475,34.0,4.0,5.0,0.0,0.0,11.0,23.0,57.695,25.262,1961.623,133.304,34.0,13.0,8.0,3.0,0.382,0.235,0.088,2,1,0.5,0,1,1,0,1
1370,4.667,0.473,123.0,4.0,5.0,0.0,0.0,41.0,82.0,58.23,29.875,7162.266,192.96,123.0,35.0,9.0,5.0,0.285,0.073,0.041,3,3,1.0,0,1,0,1,1
1371,4.533,0.516,15.0,4.0,5.0,0.0,0.0,7.0,8.0,55.322,30.505,829.827,138.074,15.0,6.0,0.0,1.0,0.4,0.0,0.067,1,1,1.0,0,1,0,0,0
1372,4.382,0.852,173.0,2.0,5.0,8.0,18.0,47.0,100.0,55.332,37.067,9572.393,192.628,173.0,49.0,18.0,10.0,0.283,0.104,0.058,2,6,3.0,0,0,0,0,1
1373,4.542,0.639,153.0,2.0,5.0,2.0,6.0,52.0,93.0,58.98,36.433,9024.006,228.279,153.0,41.0,14.0,7.0,0.268,0.092,0.046,3,6,2.0,0,0,0,0,1
1374,4.241,0.952,87.0,2.0,5.0,6.0,13.0,22.0,46.0,55.692,38.546,4845.214,262.318,87.0,18.0,11.0,4.0,0.207,0.126,0.046,2,6,3.0,0,0,0,1,1
1375,4.117,1.01,60.0,2.0,5.0,5.0,12.0,14.0,29.0,43.66,23.589,2619.626,110.07,60.0,11.0,3.0,2.0,0.183,0.05,0.033,2,6,3.0,0,0,0,0,0
1376,4.757,0.432,70.0,4.0,5.0,0.0,0.0,17.0,53.0,60.105,30.634,4207.326,144.811,70.0,25.0,6.0,1.0,0.357,0.086,0.014,2,1,0.5,0,1,0,1,1
1377,4.2,0.971,65.0,2.0,5.0,4.0,13.0,14.0,34.0,52.645,36.791,3421.917,153.875,65.0,9.0,6.0,5.0,0.138,0.092,0.077,1,6,6.0,0,0,0,1,1
1378,4.408,0.773,142.0,2.0,5.0,5.0,10.0,49.0,78.0,54.5,28.787,7738.965,156.944,142.0,43.0,11.0,5.0,0.303,0.077,0.035,3,6,2.0,0,0,0,0,0
1379,4.75,0.439,40.0,4.0,5.0,0.0,0.0,10.0,30.0,55.116,30.315,2204.627,143.042,40.0,11.0,4.0,3.0,0.275,0.1,0.075,3,2,0.6666666666666666,0,1,0,0,1
1380,4.625,0.495,24.0,4.0,5.0,0.0,0.0,9.0,15.0,59.612,30.565,1430.682,136.227,24.0,8.0,4.0,1.0,0.333,0.167,0.042,2,2,1.0,0,1,0,0,0
1381,4.443,0.709,158.0,2.0,5.0,2.0,14.0,54.0,88.0,52.776,29.591,8338.675,153.588,158.0,45.0,11.0,3.0,0.285,0.07,0.019,2,6,3.0,0,0,0,1,1
1382,4.683,0.467,123.0,4.0,5.0,0.0,0.0,39.0,84.0,59.059,28.89,7264.284,188.013,123.0,30.0,12.0,5.0,0.244,0.098,0.041,3,2,0.6666666666666666,0,1,0,1,0
1383,3.966,1.038,89.0,2.0,5.0,11.0,16.0,27.0,35.0,54.137,35.888,4818.226,190.591,89.0,23.0,8.0,3.0,0.258,0.09,0.034,3,6,2.0,0,0,1,0,0
1384,4.446,0.752,184.0,2.0,5.0,6.0,11.0,62.0,105.0,57.431,31.559,10567.247,181.256,184.0,50.0,16.0,9.0,0.272,0.087,0.049,3,6,2.0,0,0,0,1,0
1385,4.441,0.714,93.0,2.0,5.0,2.0,6.0,34.0,51.0,56.853,30.485,5287.362,185.484,93.0,21.0,9.0,4.0,0.226,0.097,0.043,3,6,2.0,0,0,0,0,0
1386,4.615,0.506,13.0,4.0,5.0,0.0,0.0,5.0,8.0,67.936,24.285,883.165,108.956,13.0,2.0,1.0,1.0,0.154,0.077,0.077,2,1,0.5,0,1,0,1,1
1387,4.202,0.805,104.0,2.0,5.0,4.0,13.0,45.0,42.0,56.522,36.173,5878.266,177.116,104.0,24.0,12.0,5.0,0.231,0.115,0.048,1,6,6.0,0,0,1,0,0
1388,4.235,0.898,81.0,2.0,5.0,4.0,13.0,24.0,40.0,51.431,30.67,4165.904,165.433,81.0,19.0,7.0,4.0,0.235,0.086,0.049,3,6,2.0,0,0,1,0,1
1389,4.725,0.451,51.0,4.0,5.0,0.0,0.0,14.0,37.0,62.872,30.486,3206.453,154.69,51.0,16.0,5.0,3.0,0.314,0.098,0.059,1,1,1.0,0,1,1,0,1
1390,4.478,0.759,161.0,2.0,5.0,5.0,11.0,47.0,98.0,57.115,34.148,9195.496,213.969,161.0,39.0,19.0,5.0,0.242,0.118,0.031,2,6,3.0,0,0,0,0,0
1391,4.23,0.862,139.0,2.0,5.0,9.0,12.0,56.0,62.0,52.933,35.219,7357.706,188.561,139.0,46.0,16.0,7.0,0.331,0.115,0.05,2,6,3.0,0,0,0,1,1
1393,4.671,0.473,79.0,4.0,5.0,0.0,0.0,26.0,53.0,66.016,37.6,5215.301,225.038,79.0,19.0,8.0,1.0,0.241,0.101,0.013,3,2,0.6666666666666666,0,1,1,0,1
1394,4.075,0.997,53.0,2.0,5.0,4.0,12.0,13.0,24.0,54.721,35.939,2900.225,209.899,53.0,10.0,5.0,5.0,0.189,0.094,0.094,2,5,2.5,1,0,0,0,0
1395,4.103,0.94,87.0,2.0,5.0,5.0,19.0,25.0,38.0,51.522,34.513,4482.388,202.385,87.0,30.0,3.0,4.0,0.345,0.034,0.046,2,6,3.0,0,0,0,0,1
1396,4.66,0.478,53.0,4.0,5.0,0.0,0.0,18.0,35.0,60.06,24.918,3183.169,126.781,53.0,12.0,8.0,3.0,0.226,0.151,0.057,2,2,1.0,0,1,0,1,1
1397,4.603,0.493,58.0,4.0,5.0,0.0,0.0,23.0,35.0,61.183,24.387,3548.633,134.533,58.0,15.0,5.0,1.0,0.259,0.086,0.017,1,1,1.0,0,1,0,0,0
1398,4.667,0.485,18.0,4.0,5.0,0.0,0.0,6.0,12.0,56.451,23.714,1016.11,102.929,18.0,8.0,4.0,1.0,0.444,0.222,0.056,1,1,1.0,0,1,0,0,0
1399,4.2,0.87,85.0,2.0,5.0,5.0,10.0,33.0,37.0,57.421,35.923,4880.762,226.669,85.0,20.0,6.0,3.0,0.235,0.071,0.035,3,5,1.6666666666666667,1,0,1,0,1
1400,4.176,0.962,142.0,2.0,5.0,13.0,16.0,46.0,67.0,49.614,32.462,7045.176,165.256,142.0,33.0,10.0,6.0,0.232,0.07,0.042,1,6,6.0,0,0,0,0,1
1401,3.944,1.015,89.0,2.0,5.0,11.0,15.0,31.0,32.0,45.639,30.16,4061.888,129.224,89.0,25.0,9.0,4.0,0.281,0.101,0.045,1,6,6.0,0,0,0,0,0
1402,4.188,0.865,112.0,2.0,5.0,5.0,18.0,40.0,49.0,52.688,35.33,5901.102,281.505,112.0,25.0,16.0,2.0,0.223,0.143,0.018,1,6,6.0,0,0,0,1,1
1403,4.637,0.653,135.0,2.0,5.0,3.0,4.0,32.0,96.0,55.763,26.856,7527.989,165.3,135.0,42.0,17.0,4.0,0.311,0.126,0.03,3,6,2.0,0,0,0,0,0
1404,4.278,0.899,54.0,2.0,5.0,2.0,10.0,13.0,29.0,53.855,27.091,2908.158,123.106,54.0,16.0,6.0,1.0,0.296,0.111,0.019,1,6,6.0,1,0,0,0,0
